primary_title,Country,Budget,Opening Weekend USA,Gross USA,Cumulative Worldwide Gross,start_year,runtime_minutes,genres,averagerating,numvotes,director,Profit,Adventure,Drama,Musical,Romance,War,Action,Animation,Fantasy,Thriller,Music,Mystery,Comedy,Biography,History,Sport,Crime,Documentary,Sci-Fi,Horror,Family,Western
The Anderssons Rock the Mountains,Sweden,0,0,0,6779794,2014,91.0,"['Comedy', 'Family']",3.8,629.0,Gustaf Åkerblom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Omisión,Argentina,0,0,0,83109,2013,99.0,['Thriller'],4.1,22.0,Mario O. Moreno,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Room,Canada,13000000,118298,14677654,35401758,2015,118.0,"['Drama', 'Thriller']",8.2,316791.0,Lenny Abrahamson,22401758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extinction,USA,0,0,0,1451864,2018,95.0,"['Action', 'Drama', 'Sci-Fi']",5.8,37343.0,Ben Young,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
White Buffalo,Thailand,0,0,0,78748,2011,,['Comedy'],,,Chinoret Kamwandi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heist,USA,8900000,28688,50136,3777046,2015,93.0,"['Action', 'Crime', 'Thriller']",6.1,24740.0,Scott Mann,-5122954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Last Face,USA,0,0,0,1161751,2016,130.0,['Drama'],4.8,3779.0,Sean Penn,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby,Canada,0,0,0,3152,2014,92.0,"['Comedy', 'Family']",4.8,202.0,Brian K. Roberts,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mala Mala,Puerto Rico,0,2569,10761,10761,2014,87.0,"['Biography', 'Documentary', 'Drama']",6.6,554.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mumbai Love,Philippines,0,0,0,10852,2014,,"['Comedy', 'Romance']",7.8,9.0,Benito Bautista,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tolkien,USA,20000000,2200537,4535154,9090040,2019,112.0,"['Biography', 'Drama', 'War']",7.0,4034.0,Dome Karukoski,-10909960,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Devil's Dolls,USA,0,0,0,267190,2016,85.0,"['Horror', 'Thriller']",4.3,1395.0,Padraig Reynolds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Druzya druzey,Russia,2000000,0,0,8055417,2013,,['Comedy'],2.8,359.0,,6055417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Taking of Deborah Logan,USA,1500000,0,0,407782,2014,90.0,"['Horror', 'Mystery', 'Thriller']",6.0,21986.0,Adam Robitel,-1092218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Miss India America,USA,0,687,1598,1598,2015,95.0,"['Comedy', 'Drama', 'Family']",5.4,495.0,Ravi Kapoor,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A Monster Calls,UK,43000000,30909,3740823,47309313,2016,108.0,"['Animation', 'Drama', 'Fantasy']",7.5,70416.0,J.A. Bayona,4309313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miracle: Devil Claus' Love and Magic,Japan,0,0,0,38248,2014,114.0,"['Drama', 'Romance']",6.3,70.0,Isshin Inudô,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mummy, I'm A Zombie",Spain,2106000,0,120,120,2014,82.0,['Animation'],4.9,178.0,,-2105880,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The House That Never Dies,China,3200000,0,0,65220000,2014,90.0,"['Drama', 'Horror', 'Mystery']",4.6,256.0,Wai-Man Yip,62020000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Andílek na nervy,Czech Republic,0,0,0,9958,2015,,"['Comedy', 'Family']",4.3,64.0,Juraj Sajmovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
El tamaño sí importa,Mexico,0,0,0,1575662,2016,96.0,['Comedy'],4.1,194.0,Rafa Lara,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alone,France,7020000,0,0,2385151,2017,98.0,"['Fantasy', 'Horror', 'Sci-Fi']",5.2,1019.0,David Moreau,-4634849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Desaster,Germany,0,0,0,115616,2015,86.0,['Comedy'],5.4,323.0,Justus von Dohnányi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Overnight,USA,0,53022,1110522,1110522,2015,79.0,"['Comedy', 'Mystery']",6.1,14828.0,Patrick Brice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Final Lesson,France,0,0,0,1034905,2015,105.0,['Family'],6.7,249.0,Pascale Pouzadoux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mune: Guardian of the Moon,France,17000000,0,0,8574386,2014,85.0,"['Adventure', 'Animation', 'Comedy']",7.2,5187.0,,-8425614,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Evil That Men Do,Spain,0,0,0,4742,2015,94.0,['Thriller'],4.7,218.0,Ramon Térmens,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidnap - Bo's Most Exciting Holiday Ever,Netherlands,0,0,0,465184,2015,87.0,"['Adventure', 'Family']",6.3,101.0,Diederik Ebbinge,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tokyo Fiancée,Belgium,0,0,0,167230,2014,100.0,"['Comedy', 'Drama', 'Romance']",6.3,1811.0,Stefan Liberski,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We Were Young,France,0,0,0,1102453,2015,86.0,"['Comedy', 'Drama']",5.4,274.0,Philippe Guillard,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi Odyssey,Iraq,0,0,0,6949,2014,162.0,['Documentary'],7.3,148.0,Samir,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Trophy Wife,Philippines,0,0,0,708010,2014,110.0,['Drama'],5.3,38.0,Andoy Ranay,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Love Witch,USA,0,17980,228894,246218,2016,120.0,"['Romance', 'Thriller']",6.2,9347.0,Anna Biller,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Daughter,Australia,0,0,26376,1505434,2015,96.0,['Drama'],6.6,3949.0,Simon Stone,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Only,USA,0,0,0,125603,2019,98.0,['Sci-Fi'],7.7,15.0,Takashi Doscher,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The 9th Life of Louis Drax,Canada,0,0,0,584723,2016,108.0,"['Mystery', 'Thriller']",6.3,12158.0,Alexandre Aja,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The House That Jack Built,Denmark,10179000,34273,258106,3081913,2018,152.0,"['Crime', 'Drama', 'Horror']",6.9,35669.0,Lars von Trier,-7097087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Rafaël,Netherlands,3510000,0,0,63320,2018,105.0,['Drama'],6.9,97.0,Ben Sombogaart,-3446680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Do You Believe?,USA,2300000,3591282,12985600,14410698,2015,120.0,['Drama'],6.1,6462.0,Jon Gunn,12110698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Room,USA,5000000,87984,3220371,3769214,2015,95.0,"['Horror', 'Music', 'Thriller']",7.0,90773.0,Jeremy Saulnier,-1230786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My Beloved Bodyguard,China,0,0,0,52165873,2016,99.0,"['Action', 'Crime', 'Drama']",5.9,1706.0,Sammo Kam-Bo Hung,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Battle for Sevastopol,Ukraine,5000000,0,0,9104504,2015,110.0,"['Biography', 'Drama', 'Romance']",7.2,8455.0,Sergey Mokritskiy,4104504,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Penguin Counters,Argentina,0,976,976,976,2017,67.0,"['Adventure', 'Documentary']",6.8,13.0,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
La caja de arriba del ropero,Argentina,0,0,0,43,2014,60.0,['Documentary'],,,Lucía Riera,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Getaway of Love,Italy,0,0,0,108489,2015,,['Drama'],4.2,111.0,Tonino Zangardi,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Love, Sweat and Tears",USA,0,512,3482,3482,2016,81.0,['Documentary'],6.8,20.0,Scott Jacobs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wiener-Dog,USA,0,24311,477453,734729,2016,88.0,"['Comedy', 'Drama']",5.9,8420.0,Todd Solondz,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Always at The Carlyle,USA,0,9239,174251,174251,2018,92.0,['Documentary'],6.2,253.0,Matthew Miele,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Indignation,USA,0,93125,3401155,3924527,2016,110.0,"['Drama', 'Romance']",6.8,10557.0,James Schamus,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacido para morir,Argentina,0,0,0,222,2014,100.0,"['Action', 'Comedy', 'Crime']",7.8,32.0,Andrés Borghi,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Storie sospese,Italy,0,0,0,12793,2015,,['Drama'],6.0,42.0,Stefano Chiantini,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Born in Gaza,Spain,120000,0,0,7859,2014,54.0,['Documentary'],7.4,105.0,Hernán Zin,-112141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
This Giant Papier-Mâché Boulder Is Actually Really Heavy,New Zealand,0,0,0,16557,2016,112.0,"['Action', 'Adventure', 'Comedy']",5.8,135.0,Christian Nicolson,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanna,Australia,0,5711,46654,102225,2015,104.0,"['Adventure', 'Drama', 'Romance']",6.9,3564.0,,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coconut Hero,Germany,0,0,0,12058,2015,97.0,"['Comedy', 'Drama']",6.3,859.0,Florian Cossen,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Witch,Canada,4000000,8800230,25138705,40423945,2015,92.0,"['Horror', 'Mystery']",6.8,154278.0,Robert Eggers,36423945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gift,Canada,0,4255,31588,31588,2018,90.0,['Documentary'],8.2,12.0,Robin McKenna,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cong cong na nian,China,0,206591,569280,94244191,2014,119.0,"['Drama', 'Romance']",5.5,396.0,Yibai Zhang,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitamin,Lebanon,1000000,0,0,2422835,2014,,['Comedy'],5.2,226.0,Elie F. Habib,1422835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lovesong,USA,0,1718,10626,10626,2016,84.0,"['Drama', 'Romance']",6.3,3281.0,So Yong Kim,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Long Way Home,South Korea,0,0,0,4185530,2015,112.0,"['Action', 'Comedy', 'Drama']",6.5,226.0,Seong-il Cheon,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Police Academy Alaturka,Turkey,2500000,0,0,220483,2015,102.0,['Comedy'],2.2,506.0,Ali Yorgancioglu,-2279517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ex with Benefits,Philippines,0,0,0,1851952,2015,145.0,"['Drama', 'Romance']",5.8,225.0,Gino M. Santos,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Motley's Law,Denmark,0,0,0,739,2015,85.0,"['Biography', 'Crime', 'Documentary']",7.0,95.0,Nicole Nielsen Horanyi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Up on the Wooftop,USA,0,0,0,258425,2015,75.0,['Family'],7.0,46.0,Joe Clarke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Peanut Butter Falcon,USA,6200000,204793,20457151,23707571,2019,93.0,['Adventure'],7.0,104.0,,17507571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carne propia,Argentina,0,0,0,917,2016,73.0,['Documentary'],8.5,13.0,Alberto Romero,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
New Energy,Sweden,0,0,0,124576,2016,58.0,['Documentary'],,,Pär Brännström,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Ballad of Lefty Brown,USA,8000000,5559,7856,7856,2017,111.0,"['Action', 'Drama', 'Western']",6.2,3948.0,Jared Moshe,-7992144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dreams Rewired,Austria,819000,0,11843,15626,2015,88.0,"['Documentary', 'History', 'News']",6.0,111.0,,-803374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lost and Love,China,0,86048,188817,34930177,2015,108.0,['Drama'],6.4,499.0,Sanyuan Peng,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toz Ruhu,Turkey,0,0,0,5527,2014,95.0,['Drama'],5.8,293.0,Nesimi Yetik,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Endless River,South Africa,0,0,0,5487,2015,108.0,['Drama'],5.0,122.0,Oliver Hermanus,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceasefire,France,0,0,0,301087,2016,103.0,"['Drama', 'History']",6.0,291.0,Emmanuel Courcol,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arlo: The Burping Pig,USA,1000000,0,0,4539,2016,80.0,['Family'],4.6,93.0,Tom DeNucci,-995461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64: Part I,Japan,0,0,0,17756875,2016,121.0,['Mystery'],6.7,256.0,Takahisa Zeze,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64: Part 2,Japan,0,0,0,15570077,2016,119.0,['Mystery'],6.4,210.0,Takahisa Zeze,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ali Mizah wa Ibrahim,Egypt,350000,0,0,33370,2016,92.0,"['Drama', 'Fantasy']",6.4,464.0,Sherif Elbendary,-316630,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The House,USA,40000000,8724795,25584504,34184504,2017,88.0,"['Comedy', 'Crime']",5.6,33365.0,Andrew Jay Cohen,-5815496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Just Mercy,USA,25000000,107858,36001502,50401502,2020,,['Drama'],,,Destin Daniel Cretton,25401502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We Are Family,France,0,0,0,5817583,2016,99.0,['Comedy'],6.1,712.0,Gabriel Julien-Laferrière,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartels,USA,6000000,0,0,37766,2017,95.0,"['Action', 'Crime', 'Mystery']",3.9,1150.0,Keoni Waxman,-5962234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Double,Romania,0,0,0,2218,2016,100.0,['Drama'],6.2,50.0,Catrinel Danaiata,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Familienfest,Germany,0,0,0,556456,2015,90.0,['Drama'],7.3,266.0,Lars Kraume,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seventh,Malaysia,240000,0,0,33731,2014,99.0,"['Comedy', 'Horror']",5.2,14.0,Ryon Lee,-206269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Don't Think Twice,USA,0,92835,4417667,4417667,2016,92.0,"['Comedy', 'Drama']",6.7,15307.0,Mike Birbiglia,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lou Andreas-Salomé, The Audacity to be Free",Germany,0,5060,12875,475400,2016,113.0,"['Biography', 'Drama', 'Romance']",6.5,301.0,Cordula Kablitz-Post,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jai Gangaajal,India,0,0,0,54620,2016,149.0,"['Crime', 'Drama']",5.7,2272.0,Prakash Jha,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ask Nerede?,Turkey,0,0,0,249279,2015,114.0,"['Comedy', 'Romance']",4.5,265.0,Semra Dündar,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mom and Me,UK,386100,0,0,3816,2015,77.0,['Documentary'],6.3,36.0,Ken Wardrop,-382284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ahwak,Egypt,0,0,0,1466491,2015,,"['Comedy', 'Romance']",5.1,526.0,Mohamed Samy,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodbye Mr. Loser,China,0,363949,1293626,228122928,2015,104.0,['Comedy'],6.7,1777.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naked Beauty,Germany,292500,0,0,2813,2015,103.0,['Documentary'],7.3,6.0,Mario Schneider,-289687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chouf,France,0,0,0,1865664,2016,108.0,"['Crime', 'Drama']",6.5,278.0,Karim Dridi,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wild Rose,UK,0,52938,1635117,7123449,2018,100.0,"['Drama', 'Music']",7.5,1639.0,Tom Harper,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
