,0
8386,nm0509852
8387,nm4259286
8388,nm2152609
8389,nm1314647
8390,nm0322144
8391,nm0542069
8392,nm6333509
8393,nm1639277
8394,nm4588411
8395,nm0874093
8396,nm0586281
8397,nm5674629
8398,nm0665016
8399,nm1201875
8400,nm0705832
8401,nm0138759
8402,nm5725219
8403,nm0811583
8404,nm0001747
8405,nm2885983
8406,nm1016687
8407,nm0417306
8408,nm2662871
8409,nm2436004
8410,nm2829262
8411,nm0569653
8412,nm1016400
8413,nm0033596
8414,nm1923741
8415,nm0620363
8416,nm1646016
8417,nm2832759
8418,nm2238722
8419,nm1601029
8420,nm1533334
8421,nm1356458
8422,nm3600753
8423,nm1621354
8424,nm6641253
8425,nm6645184
8426,nm0327273
8427,nm0048056
8428,nm0660245
8429,nm3819933
8430,nm6702777
8431,nm3652021
8432,nm3607620
8433,nm5679636
8434,nm0960495
8435,nm1656974
8436,nm2134474
8437,nm1197038
8438,nm0184698
8439,nm0039873
8440,nm2077396
8441,nm0522151
8442,nm4931608
8443,nm0001878
8444,nm1197971
8445,nm1597603
8446,nm1212237
8447,nm0158966
8448,nm0000127
8449,nm1275670
8450,nm0405632
8451,nm0509448
8452,nm0834472
8453,nm1626359
8454,nm0528718
8455,nm1195227
8456,nm0711840
8457,nm1766424
8458,nm0281508
8459,nm1676223
8460,nm0551128
8461,nm0063357
8462,nm0586281
8463,nm1425385
8464,nm2357819
8465,nm2043863
8466,nm0002306
8467,nm3107163
8468,nm3258082
8469,nm0378681
8470,nm3636421
8471,nm0489309
8472,nm0161152
8473,nm0316795
8474,nm0169806
8475,nm1025280
8476,nm3324251
8477,nm0771054
8478,nm0320285
8479,nm0673512
8480,nm0811611
8481,nm2759892
8482,nm2501633
8483,nm0000158
8484,nm0566788
8485,nm0648057
8486,nm2312334
8487,nm0833733
8488,nm1222421
8489,nm0770961
8490,nm0696414
8491,nm0311508
8492,nm1189197
8493,nm0327273
8494,nm0745131
8495,nm1201747
8496,nm0350455
8497,nm0254632
8498,nm0523665
8499,nm1388074
8500,nm0937306
8501,nm1050098
8502,nm0111369
8503,nm1406806
8504,nm0854976
8505,nm4261164
8506,nm1680442
8507,nm0675387
8508,nm0443592
8509,nm3376649
8510,nm0690931
8511,nm0948596
8512,nm4314379
8513,nm1949943
8514,nm4325835
8515,nm4326250
8516,nm0684992
8517,nm2079185
8518,nm0156906
8519,nm1390562
8520,nm2265756
8521,nm2489801
8522,nm0946995
8523,nm3442103
8524,nm3189793
8525,nm1068020
8526,nm3543074
8527,nm10623864
8528,nm2382702
8529,nm2816740
8530,nm0939147
8531,nm0408583
8532,nm1211137
8533,nm0336695
8534,nm1490101
8535,nm0944937
8536,nm3789488
8537,nm4813513
8538,nm2254150
8539,nm2555107
8540,nm0296829
8541,nm0863674
8542,nm5744866
8543,nm3743617
8544,nm0435091
8545,nm1046044
8546,nm3452130
8547,nm3212646
8548,nm0586281
8549,nm0840443
8550,nm0745131
8551,nm4598626
8552,nm4055347
8553,nm0954099
8554,nm1031708
8555,nm5901825
8556,nm2488601
8557,nm0950841
8558,nm0200370
8559,nm5984652
8560,nm0442905
8561,nm2619779
8562,nm2133655
8563,nm0025016
8564,nm1287593
8565,nm0832770
8566,nm1768412
8567,nm0000229
8568,nm0576554
8569,nm0920492
8570,nm0493819
8571,nm0021899
8572,nm1125812
8573,nm0428600
8574,nm0850307
8575,nm0038295
8576,nm2435980
8577,nm1193005
8578,nm2374368
8579,nm0379872
8580,nm4706945
8581,nm0584630
8582,nm1670246
8583,nm0182703
8584,nm1391054
8585,nm0888281
8586,nm0407990
8587,nm6672247
8588,nm4139472
8589,nm1327703
8590,nm0453518
8591,nm6714903
8592,nm3219657
8593,nm0872316
8594,nm0000247
8595,nm0343472
8596,nm2117510
8597,nm0871860
8598,nm1190360
8599,nm0454512
8600,nm0585344
8601,nm0768959
8602,nm1818121
8603,nm0340436
8604,nm1243905
8605,nm0362566
8606,nm0236226
8607,nm3595665
8608,nm1026031
8609,nm0004410
8610,nm0516360
8611,nm0591362
8612,nm0911061
8613,nm0408101
8614,nm3708537
8615,nm3440769
8616,nm0267244
8617,nm1183120
8618,nm2464576
8619,nm2546059
8620,nm2294243
8621,nm1485677
8622,nm0873296
8623,nm0476174
8624,nm1367933
8625,nm0200500
8626,nm1093039
8627,nm1040773
8628,nm1148550
8629,nm0080235
8630,nm0594985
8631,nm0067166
8632,nm3054794
8633,nm0111379
8634,nm3240319
8635,nm0178997
8636,nm0855280
8637,nm1547859
8638,nm1633080
8639,nm3936005
8640,nm1313925
8641,nm2056306
8642,nm0148435
8643,nm1970591
8644,nm2158772
8645,nm1920049
8646,nm1084723
8647,nm0765767
8648,nm1016428
8649,nm4270383
8650,nm1142688
8651,nm2030556
8652,nm4322150
8653,nm3946106
8654,nm0618779
8655,nm0380547
8656,nm0898288
8657,nm1871577
8658,nm0116511
8659,nm0868399
8660,nm0782384
8661,nm0749914
8662,nm0430782
8663,nm3768305
8664,nm0881178
8665,nm3172831
8666,nm4429370
8667,nm4443317
8668,nm0197636
8669,nm0220600
8670,nm1027519
8671,nm0908824
8672,nm0297202
8673,nm4476118
8674,nm0025534
8675,nm1055105
8676,nm0548474
8677,nm0741262
8678,nm2295867
8679,nm1419617
8680,nm0134503
8681,nm2416998
8682,nm0454075
8683,nm0030681
8684,nm0230946
8685,nm0684336
8686,nm0762217
8687,nm1190574
8688,nm1783713
8689,nm2627534
8690,nm3969329
8691,nm3221483
8692,nm0863387
8693,nm0602871
8694,nm4593163
8695,nm4423631
8696,nm3071876
8697,nm0664582
8698,nm1698571
8699,nm0099797
8700,nm1159782
8701,nm0235719
8702,nm0583973
8703,nm2035066
8704,nm0626090
8705,nm0500610
8706,nm0184108
8707,nm5414064
8708,nm2379770
8709,nm1217362
8710,nm0625789
8711,nm3687830
8712,nm6129645
8713,nm1392994
8714,nm0754118
8715,nm3896035
8716,nm2514599
8717,nm0487166
8718,nm1965597
8719,nm0647438
8720,nm0921264
8721,nm0563473
8722,nm0069711
8723,nm1224879
8724,nm0763587
8725,nm2565292
8726,nm6258663
8727,nm3067348
8728,nm0746162
8729,nm1543762
8730,nm6301753
8731,nm5412893
8732,nm0851752
8733,nm2792363
8734,nm0226151
8735,nm1547925
8736,nm6381869
8737,nm4914792
8738,nm0782430
8739,nm0617042
8740,nm0240797
8741,nm0908824
8742,nm0935863
8743,nm0464846
8744,nm0000916
8745,nm0433368
8746,nm2288785
8747,nm0770883
8748,nm0640334
8749,nm0825973
8750,nm1626419
8751,nm0610831
8752,nm1979682
8753,nm0361407
8754,nm0075849
8755,nm3351620
8756,nm2270723
8757,nm0002083
8758,nm0654858
8759,nm0001708
8760,nm0789054
8761,nm0950759
8762,nm0000278
8763,nm0698184
8764,nm0142286
8765,nm0000809
8766,nm1135423
8767,nm0719208
8768,nm2880284
8769,nm1079001
8770,nm0000915
8771,nm0131821
8772,nm3907861
8773,nm0496312
8774,nm0922346
8775,nm1360702
8776,nm0711745
8777,nm1039438
8778,nm0580101
8779,nm0841041
8780,nm0871121
8781,nm0875448
8782,nm4062319
8783,nm0151492
8784,nm0112668
8785,nm0305563
8786,nm0035404
8787,nm1098726
8788,nm1381100
8789,nm0915723
8790,nm0321102
8791,nm0404080
8792,nm1050748
8793,nm2741686
8794,nm0369030
8795,nm0581465
8796,nm1286935
8797,nm0962849
8798,nm0742941
8799,nm0490582
8800,nm0954483
8801,nm0605266
8802,nm4183075
8803,nm1883724
8804,nm1437690
8805,nm0394776
8806,nm0935863
8807,nm0613851
8808,nm0761603
8809,nm0274407
8810,nm0791556
8811,nm0210701
8812,nm0939540
8813,nm1970269
8814,nm2227980
8815,nm0185063
8816,nm0157222
8817,nm3321182
8818,nm4589011
8819,nm1449455
8820,nm0747849
8821,nm0473095
8822,nm0004303
8823,nm4681443
8824,nm4679912
8825,nm7278299
8826,nm4695054
8827,nm0532263
8828,nm3584506
8829,nm0032925
8830,nm4511331
8831,nm3946960
8832,nm0516222
8833,nm0585344
8834,nm3644812
8835,nm0302916
8836,nm0491259
8837,nm4961829
8838,nm0643582
8839,nm2277061
8840,nm1983400
8841,nm0740963
8842,nm1379432
8843,nm0262098
8844,nm1193612
8845,nm0273863
8846,nm1633015
8847,nm0595921
8848,nm0368662
8849,nm0782430
8850,nm1743370
8851,nm2517015
8852,nm2702299
8853,nm0744834
8854,nm0193508
8855,nm0407067
8856,nm0769012
8857,nm1817791
8858,nm1935333
8859,nm0576298
8860,nm0833889
8861,nm1335378
8862,nm0814469
8863,nm1064646
8864,nm5627073
8865,nm3196030
8866,nm1083489
8867,nm0644012
8868,nm0303561
8869,nm1827931
8870,nm3552673
8871,nm0330185
8872,nm1104118
8873,nm3422992
8874,nm3401991
8875,nm0872062
8876,nm1137289
8877,nm0474398
8878,nm0972104
8879,nm0041947
8880,nm1306200
8881,nm2296528
8882,nm3311094
8883,nm0106620
8884,nm0749303
8885,nm0002167
8886,nm3189793
8887,nm4240055
8888,nm3188946
8889,nm3370930
8890,nm5864467
8891,nm2305561
8892,nm1476838
8893,nm0562775
8894,nm0518836
8895,nm0811583
8896,nm1442873
8897,nm2247200
8898,nm0000231
8899,nm0032714
8900,nm0068034
8901,nm0001282
8902,nm0442455
8903,nm1206844
8904,nm0833889
8905,nm0749263
8906,nm1697112
8907,nm3094978
8908,nm1701257
8909,nm0706296
8910,nm0492315
8911,nm2284484
8912,nm0704664
8913,nm0218022
8914,nm0515913
8915,nm0001241
8916,nm3582858
8917,nm1001345
8918,nm0391502
8919,nm0652020
8920,nm0535351
8921,nm1213712
8922,nm0179576
8923,nm0369686
8924,nm0482592
8925,nm0871086
8926,nm0016176
8927,nm0005846
8928,nm0002132
8929,nm0655683
8930,nm0470968
8931,nm0948488
8932,nm1172044
8933,nm1349318
8934,nm1953107
8935,nm2539328
8936,nm2898003
8937,nm1287472
8938,nm0000498
8939,nm0631590
8940,nm0159116
8941,nm0491259
8942,nm1636823
8943,nm0419494
8944,nm0619762
8945,nm1012501
8946,nm0603299
8947,nm0263179
8948,nm0648902
8949,nm0482592
8950,nm2195993
8951,nm0807033
8952,nm1672051
8953,nm1421754
8954,nm1286742
8955,nm4706945
8956,nm0222150
8957,nm3713723
8958,nm0431172
8959,nm0083015
8960,nm4731372
8961,nm4734730
8962,nm0898603
8963,nm0805246
8964,nm0899121
8965,nm0142517
8966,nm0798595
8967,nm2023295
8968,nm1229323
8969,nm1493163
8970,nm0618996
8971,nm0167562
8972,nm0832669
8973,nm2960065
8974,nm1203596
8975,nm0519961
8976,nm1312629
8977,nm0000631
8978,nm0027733
8979,nm3429386
8980,nm1258686
8981,nm0718645
8982,nm0613851
8983,nm3015153
8984,nm4618770
8985,nm4914875
8986,nm2460093
8987,nm1084488
8988,nm3625642
8989,nm1994773
8990,nm1888232
8991,nm0586281
8992,nm2128467
8993,nm6780137
8994,nm0184308
8995,nm1918304
8996,nm1006992
8997,nm0451799
8998,nm4148261
8999,nm1356951
9000,nm0702797
9001,nm0774420
9002,nm1940493
9003,nm1793079
9004,nm2502776
9005,nm0728048
9006,nm6895146
9007,nm4104149
9008,nm1358366
9009,nm2317858
9010,nm3679540
9011,nm4718657
9012,nm4917974
9013,nm4146491
9014,nm0181525
9015,nm0585011
9016,nm0626090
9017,nm2572228
9018,nm0814469
9019,nm5959317
9020,nm0012541
9021,nm2836676
9022,nm2754122
9023,nm0904008
9024,nm1108967
9025,nm1460159
9026,nm4577722
9027,nm1451398
9028,nm3726993
9029,nm2401653
9030,nm1086956
9031,nm0195301
9032,nm7284686
9033,nm4784536
9034,nm2543162
9035,nm2389045
9036,nm0001460
9037,nm3894334
9038,nm5123627
9039,nm0227625
9040,nm7335981
9041,nm3891102
9042,nm0621048
9043,nm1650373
9044,nm1274203
9045,nm0241622
9046,nm0823721
9047,nm0220774
9048,nm5033906
9049,nm2651069
9050,nm7419883
9051,nm7424713
9052,nm0950000
9053,nm0946734
9054,nm2346569
9055,nm0031078
9056,nm0001241
9057,nm2165066
9058,nm0665548
9059,nm0160840
9060,nm0466349
9061,nm0093934
9062,nm3529882
9063,nm0580698
9064,nm0585011
9065,nm1950075
9066,nm0366667
9067,nm0861108
9068,nm0179038
9069,nm3654605
9070,nm0590122
9071,nm0232504
9072,nm0498212
9073,nm3688090
9074,nm0217433
9075,nm2838692
9076,nm0344496
9077,nm0536057
9078,nm0006554
9079,nm0325452
9080,nm1969131
9081,nm3108153
9082,nm1802906
9083,nm0003418
9084,nm2038130
9085,nm0263009
9086,nm2403079
9087,nm0001402
9088,nm0484907
9089,nm0049033
9090,nm0553917
9091,nm4154470
9092,nm0611655
9093,nm4140289
9094,nm0000338
9095,nm0366004
9096,nm0802679
9097,nm0237527
9098,nm2126069
9099,nm3809488
9100,nm0551358
9101,nm0744595
9102,nm1699659
9103,nm0501281
9104,nm0116263
9105,nm1965972
9106,nm0726638
9107,nm3651567
9108,nm3271578
9109,nm0935664
9110,nm1119645
9111,nm4676168
9112,nm0078519
9113,nm0108684
9114,nm0521974
9115,nm1637163
9116,nm1481060
9117,nm2709019
9118,nm1018426
9119,nm3649679
9120,nm4711112
9121,nm0403101
9122,nm4723772
9123,nm3613566
9124,nm1118351
9125,nm3192117
9126,nm0000517
9127,nm0162166
9128,nm1234631
9129,nm1699703
9130,nm0006845
9131,nm0311532
9132,nm1128037
9133,nm0743671
9134,nm1069826
9135,nm0080333
9136,nm0359387
9137,nm0802248
9138,nm1104944
9139,nm1060010
9140,nm2932959
9141,nm0134503
9142,nm1416704
9143,nm0806492
9144,nm5502999
9145,nm1905310
9146,nm0001674
9147,nm1802274
9148,nm0505183
9149,nm5613749
9150,nm4716665
9151,nm5642112
9152,nm0603446
9153,nm0748207
9154,nm1103162
9155,nm2573005
9156,nm1326535
9157,nm0839397
9158,nm5689944
9159,nm1462096
9160,nm1672969
9161,nm5744728
9162,nm6196481
9163,nm1748907
9164,nm0839268
9165,nm0807023
9166,nm2772598
9167,nm0246903
9168,nm1481060
9169,nm1046328
9170,nm2680506
9171,nm1309061
9172,nm1027519
9173,nm0210193
9174,nm0114182
9175,nm0687546
9176,nm3384558
9177,nm1496686
9178,nm1126058
9179,nm2971827
9180,nm1490776
9181,nm3901911
9182,nm0709182
9183,nm1191388
9184,nm0740448
9185,nm3460526
9186,nm6456477
9187,nm0844155
9188,nm4058904
9189,nm2410311
9190,nm0779524
9191,nm2853214
9192,nm2239717
9193,nm5215176
9194,nm3419080
9195,nm1119880
9196,nm6411209
9197,nm1910832
9198,nm1580400
9199,nm7270850
9200,nm3482452
9201,nm0899501
9202,nm0842339
9203,nm0005628
9204,nm6119117
9205,nm1114700
9206,nm0482438
9207,nm0160900
9208,nm2534923
9209,nm0092115
9210,nm1983138
9211,nm0407392
9212,nm0633925
9213,nm2293399
9214,nm0343185
9215,nm2410081
9216,nm1394119
9217,nm1284318
9218,nm4368568
9219,nm2852166
9220,nm5110458
9221,nm0080220
9222,nm0661837
9223,nm0910424
9224,nm0223522
9225,nm0116254
9226,nm4897036
9227,nm4902251
9228,nm1908344
9229,nm2590202
9230,nm3046955
9231,nm2167213
9232,nm0306335
9233,nm1408629
9234,nm0617407
9235,nm0939147
9236,nm1473428
9237,nm0464781
9238,nm0393254
9239,nm0340436
9240,nm0062189
9241,nm0468109
9242,nm0551217
9243,nm1016428
9244,nm0110557
9245,nm0682251
9246,nm5758229
9247,nm5772550
9248,nm1066739
9249,nm0269463
9250,nm3862096
9251,nm0646409
9252,nm3034178
9253,nm1068981
9254,nm0021899
9255,nm0117556
9256,nm0160840
9257,nm2433588
9258,nm3510385
9259,nm0494558
9260,nm3619993
9261,nm1266566
9262,nm4260569
9263,nm5982714
9264,nm1198470
9265,nm0005616
9266,nm1979167
9267,nm1379002
9268,nm1921345
9269,nm3901850
9270,nm5114496
9271,nm6018121
9272,nm1427149
9273,nm0608999
9274,nm0393155
9275,nm1387503
9276,nm0958969
9277,nm0122184
9278,nm0237527
9279,nm4455334
9280,nm0740963
9281,nm6043774
9282,nm2014132
9283,nm0429535
9284,nm0659023
9285,nm0000881
9286,nm4618770
9287,nm1237695
9288,nm0004217
9289,nm4941030
9290,nm6162091
9291,nm1684951
9292,nm0912334
9293,nm0954704
9294,nm6238684
9295,nm0053228
9296,nm0392813
9297,nm0751577
9298,nm0290556
9299,nm1905770
9300,nm6948352
9301,nm4355349
9302,nm1069826
9303,nm1698635
9304,nm0661345
9305,nm0919369
9306,nm2699710
9307,nm3360302
9308,nm0134503
9309,nm1862815
9310,nm2162785
9311,nm0619762
9312,nm2366202
9313,nm0590122
9314,nm1329166
9315,nm3550361
9316,nm3035371
9317,nm2152590
9318,nm2011544
9319,nm5584045
9320,nm0797041
9321,nm3324444
9322,nm3550361
9323,nm0814469
9324,nm0001804
9325,nm0400724
9326,nm0543647
9327,nm1914394
9328,nm4716891
9329,nm0635895
9330,nm5878393
9331,nm2758967
9332,nm0201094
9333,nm0381305
9334,nm4697611
9335,nm0463581
9336,nm0501435
9337,nm0553237
9338,nm0183419
9339,nm0159507
9340,nm7356134
9341,nm0509828
9342,nm7368361
9343,nm5526516
9344,nm0628913
9345,nm6405547
9346,nm4470672
9347,nm2007568
9348,nm1046044
9349,nm7438810
9350,nm3526488
9351,nm1327703
9352,nm3759164
9353,nm2601775
9354,nm6025628
9355,nm0110292
9356,nm0015359
9357,nm4104149
9358,nm2120871
9359,nm2348149
9360,nm2201450
9361,nm3146722
9362,nm1037507
9363,nm1746859
9364,nm2091911
9365,nm0474233
9366,nm1481127
9367,nm0694737
9368,nm1855384
9369,nm2281917
9370,nm1069826
9371,nm2382626
9372,nm0688949
9373,nm1054429
9374,nm0676577
9375,nm0632808
9376,nm0622734
9377,nm1715549
9378,nm0037879
9379,nm0354918
9380,nm0851731
9381,nm3423578
9382,nm4210251
9383,nm1996918
9384,nm0481418
9385,nm3343278
9386,nm1099970
9387,nm0796903
9388,nm0308042
9389,nm1125131
9390,nm0516392
9391,nm0009190
9392,nm1320966
9393,nm5399421
9394,nm2364318
9395,nm4690425
9396,nm1312629
9397,nm2850285
9398,nm0935253
9399,nm1248890
9400,nm1347153
9401,nm2204103
9402,nm2403243
9403,nm0375155
9404,nm1292886
9405,nm0364117
9406,nm1774379
9407,nm2076645
9408,nm2415918
9409,nm1547925
9410,nm1101339
9411,nm4824763
9412,nm1322477
9413,nm0797655
9414,nm0794048
9415,nm2128244
9416,nm1164602
9417,nm2351653
9418,nm0772522
9419,nm2580172
9420,nm1628249
9421,nm1464511
9422,nm3267450
9423,nm0610219
9424,nm3304468
9425,nm1485793
9426,nm0432616
9427,nm0006498
9428,nm2281194
9429,nm0705535
9430,nm3578957
9431,nm0903837
9432,nm0872765
9433,nm5670681
9434,nm6015400
9435,nm0190389
9436,nm0460534
9437,nm1235963
9438,nm1512437
9439,nm3215670
9440,nm0765250
9441,nm2197393
9442,nm6106796
9443,nm0190853
9444,nm0767012
9445,nm1761722
9446,nm5239621
9447,nm1222038
9448,nm0723172
9449,nm2088066
9450,nm1943168
9451,nm1252599
9452,nm2357819
9453,nm1391054
9454,nm2601092
9455,nm1259871
9456,nm3041537
9457,nm0911075
9458,nm3184677
9459,nm0882084
9460,nm2193400
9461,nm2395433
9462,nm2131278
9463,nm0900005
9464,nm2852166
9465,nm2493004
9466,nm0950775
9467,nm1113528
9468,nm2161035
9469,nm2050643
9470,nm1829290
9471,nm1043031
9472,nm0351921
9473,nm0584439
9474,nm0894742
9475,nm0687913
9476,nm4341096
9477,nm0343903
9478,nm3736022
9479,nm7271539
9480,nm1402234
9481,nm0475905
9482,nm0205779
9483,nm2931326
9484,nm0336620
9485,nm7283069
9486,nm1715466
9487,nm2775497
9488,nm1013671
9489,nm5495378
9490,nm7333368
9491,nm2147659
9492,nm0661910
9493,nm1243740
9494,nm1559043
9495,nm2041689
9496,nm4196169
9497,nm2196782
9498,nm1666855
9499,nm0402493
9500,nm0800098
9501,nm3592235
9502,nm0284642
9503,nm0001901
9504,nm0714437
9505,nm7485367
9506,nm1363250
9507,nm1950086
9508,nm2351653
9509,nm3612638
9510,nm2652686
9511,nm4342198
9512,nm0118345
9513,nm0617767
9514,nm1176652
9515,nm2449331
9516,nm1930893
9517,nm8864838
9518,nm7630832
9519,nm1934813
9520,nm3324251
9521,nm0693648
9522,nm3686331
9523,nm0020491
9524,nm0769135
9525,nm0777881
9526,nm2371848
9527,nm0917188
9528,nm0003620
9529,nm0436950
9530,nm0000318
9531,nm0885249
9532,nm0012541
9533,nm0000741
9534,nm0835732
9535,nm0336695
9536,nm0942367
9537,nm1212903
9538,nm0897295
9539,nm0813786
9540,nm0356867
9541,nm5228798
9542,nm0627920
9543,nm0289576
9544,nm1739317
9545,nm0939182
9546,nm1320725
9547,nm1600841
9548,nm0376664
9549,nm1033517
9550,nm0628146
9551,nm0906709
9552,nm1270033
9553,nm0001675
9554,nm1519353
9555,nm0234506
9556,nm2379734
9557,nm3079956
9558,nm0007082
9559,nm0284774
9560,nm0049372
9561,nm0683857
9562,nm0870299
9563,nm0609931
9564,nm1861664
9565,nm4516209
9566,nm2469894
9567,nm0129434
9568,nm0297085
9569,nm1959064
9570,nm1879225
9571,nm0001709
9572,nm1748993
9573,nm2025290
9574,nm0196342
9575,nm0632620
9576,nm1950988
9577,nm0664582
9578,nm0231306
9579,nm0191591
9580,nm0080324
9581,nm0540297
9582,nm1455506
9583,nm1667635
9584,nm0645516
9585,nm0103785
9586,nm0000108
9587,nm0890367
9588,nm1023919
9589,nm1893457
9590,nm1046328
9591,nm1035719
9592,nm1795697
9593,nm2154797
9594,nm1473091
9595,nm0179221
9596,nm2509269
9597,nm0935863
9598,nm2561940
9599,nm0002120
9600,nm5757199
9601,nm0000165
9602,nm0099828
9603,nm3504405
9604,nm2488601
9605,nm1750237
9606,nm1954420
9607,nm1292192
9608,nm3454770
9609,nm0404931
9610,nm1360317
9611,nm2685552
9612,nm3431390
9613,nm0994245
9614,nm0235822
9615,nm4394529
9616,nm0411213
9617,nm0635895
9618,nm2073372
9619,nm0710919
9620,nm0438494
9621,nm1802295
9622,nm1540978
9623,nm0689392
9624,nm1729447
9625,nm0724938
9626,nm1639506
9627,nm3302367
9628,nm0801327
9629,nm2556572
9630,nm0000382
9631,nm0446539
9632,nm0405336
9633,nm0750275
9634,nm0401203
9635,nm0441839
9636,nm1656178
9637,nm4475154
9638,nm1062000
9639,nm3373930
9640,nm6034300
9641,nm3357097
9642,nm4734352
9643,nm2669564
9644,nm0994416
9645,nm0000318
9646,nm0804592
9647,nm6519112
9648,nm6955838
9649,nm7014768
9650,nm7024061
9651,nm0000264
9652,nm0798918
9653,nm0102629
9654,nm1671995
9655,nm0002199
9656,nm7094247
9657,nm0332892
9658,nm2451114
9659,nm2930027
9660,nm0079448
9661,nm2608022
9662,nm1311238
9663,nm4590046
9664,nm2518118
9665,nm3803909
9666,nm0206926
9667,nm0356867
9668,nm0918465
9669,nm7286768
9670,nm0804408
9671,nm0611983
9672,nm3404075
9673,nm0693648
9674,nm7647542
9675,nm6053080
9676,nm0604263
9677,nm2304675
9678,nm1482101
9679,nm0585701
9680,nm1098764
9681,nm0909547
9682,nm2861174
9683,nm1602507
9684,nm0550071
9685,nm0218934
9686,nm1722405
9687,nm3057237
9688,nm3224812
9689,nm3011011
9690,nm3952634
9691,nm1565037
9692,nm2892346
9693,nm1742427
9694,nm1618472
9695,nm1022024
9696,nm0350597
9697,nm1033032
9698,nm0850307
9699,nm1186713
9700,nm0954437
9701,nm0153456
9702,nm0278304
9703,nm1460404
9704,nm1645959
9705,nm0003418
9706,nm0003400
9707,nm5961051
9708,nm0198472
9709,nm1402741
9710,nm0721817
9711,nm3391024
9712,nm0471086
9713,nm3481902
9714,nm1461381
9715,nm1848095
9716,nm6016411
9717,nm1326977
9718,nm6022940
9719,nm0542642
9720,nm0350957
9721,nm1856736
9722,nm3434181
9723,nm3500190
9724,nm2196814
9725,nm6148518
9726,nm0900035
9727,nm1330998
9728,nm2903634
9729,nm1659906
9730,nm0831690
9731,nm0343185
9732,nm1441566
9733,nm0156448
9734,nm0117698
9735,nm1589702
9736,nm2670854
9737,nm0075644
9738,nm2111814
9739,nm2260731
9740,nm0917249
9741,nm2520391
9742,nm1918736
9743,nm0005579
9744,nm1578836
9745,nm1351706
9746,nm1868297
9747,nm2030805
9748,nm5427538
9749,nm6324330
9750,nm0001338
9751,nm1238038
9752,nm1141070
9753,nm6085063
9754,nm1698439
9755,nm0232807
9756,nm4291727
9757,nm0519449
9758,nm4557221
9759,nm4163998
9760,nm2979103
9761,nm6479745
9762,nm0686233
9763,nm1206701
9764,nm2584377
9765,nm0204628
9766,nm0437480
9767,nm1885763
9768,nm0000165
9769,nm0903137
9770,nm2238569
9771,nm3184677
9772,nm0116511
9773,nm1699780
9774,nm0404067
9775,nm0076081
9776,nm0836136
9777,nm2568708
9778,nm3952634
9779,nm1531700
9780,nm0383688
9781,nm3033662
9782,nm7049950
9783,nm7064864
9784,nm1144108
9785,nm3240432
9786,nm4008890
9787,nm2607125
9788,nm1547925
9789,nm3204725
9790,nm4743029
9791,nm1738966
9792,nm2431809
9793,nm3098983
9794,nm0951197
9795,nm0313555
9796,nm2583919
9797,nm1210118
9798,nm1716636
9799,nm5126281
9800,nm4210251
9801,nm0630861
9802,nm0904192
9803,nm5435769
9804,nm2183781
9805,nm1856736
9806,nm0893676
9807,nm2846368
9808,nm0001661
9809,nm2497546
9810,nm2621812
9811,nm1759824
9812,nm3059129
9813,nm1180915
9814,nm1240647
9815,nm0394114
9816,nm1012511
9817,nm3430044
9818,nm4050491
9819,nm4502120
9820,nm1291105
9821,nm3357097
9822,nm3486709
9823,nm0346841
9824,nm3221483
9825,nm0652213
9826,nm1074134
9827,nm0190389
9828,nm8155682
9829,nm4259950
9830,nm2050878
